PLANT,Site,Site Code,VISIT_DATE,OBSERVER,ORGANIZATION,VISIT_STATUS_NUM,VISIT_STATUS_CHAR,SEARCH_SQFT,GROSS_SQFT,PLANT_COUNT,PERCENT_COVER,AGE_SIZE,DISTRIBUTION,PHENOLOGY,NATIVE,NON_NAT,iMap Searched Record,iMap Pres/Not Det,iMap Treat,WIND_SPEED,WIND_DIR,TEMP,PERCENT_TREATED,GROSS_TREAT_SQFT,ACTUAL_HERBICIDE_SQFT,PU_COUNT,PU_PERCENT,FO_COUNT,FO_PERCENT,CO_COUNT,CO_PERCENT,CS_COUNT,BB_COUNT,HS_COUNT,HERBICIDE_NAME,AI_CONCENTRATION,AMT_OF_MIX,MIX_UNITS,AMT_OF_PRODUCT,PRODUCT_UNITS,PHOTO_NAMES,Notes
KASE,VASS,VASS_KASE_024,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,2486,217,1,<5,sapling,trace,vegetative,low,high,,,,,,,76-100,171,,,,,,,,,1,,Pathfinder II,0.136,0.2,FL,0.2,FL,,Same site location as VASS_SYPA12_015
KASE,VASS,VASS_KASE_025,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,9607,5044,7,<5,sapling,trace,vegetative,high,low,,,,,,,76-100,4604,,,,,,,,,7,,Pathfinder II,0.136,1,FL,1,FL,,
,,VASS_KASE_025,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,6125,808,4,<5,mature,trace,vegetative,low,high,,,,,,,76-100,723,,,,,,,,,4,,Pathfinder II,13.6,0.4,FL,0.4,FL,,
KASE,VASS,VASS_KASE_026,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,10830,9888,11,<5,sapling,trace,vegetative,low,high,,,,,,,76-100,9188,,,,,,,,,11,,Pathfinder II,0.136,0.5,FL,0.5,FL,,Same site location as VASS_SYPA12_017
,,VASS_KASE_026,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,16601,4592,6,<5,seedling,sparse,vegetative,medium,high,,,,,,,76-100,4592,,,,,,,,,6,,Pathfinder II,13.6,1,FL,1,FL,,
KASE,VASS,VASS_KASE_027,2021-07-25T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,2148,39,1,<5,sapling,trace,vegetative,medium,medium,,,,,,,76-100,28,,,,,,,,,1,,Pathfinder II,0.136,0.1,FL,0.1,FL,,
KASE,VASS,VASS_KASE_028,2021-07-25T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,13068,11325,2,<5,seedling,trace,vegetative,medium,medium,,,,,,,76-100,9724,,,,,,,,,2,,Pathfinder II,0.136,0.1,FL,0.1,FL,,Same site location as VASS_SYPA12_021
,,VASS_KASE_029,2021-08-12T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,2892,1085,1,<5,sapling,trace,vegetative,medium,medium,,,,,S,91,76-100,769,,,,,,,,1,,,Roundup Weed and Grass Killer Super Conc,0.502,2,mL,2,mL,,
,,VASS_KASE_029,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,135,135,1,<5,mature,trace,vegetative,medium,medium,,,,,,,76-100,135,,,,,,,,,1,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
,,VASS_KASE_030,2021-08-12T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,2793,540,1,<5,sapling,trace,vegetative,medium,medium,,,,,S,91,76-100,373,,,,,,,,1,,,Roundup Weed and Grass Killer Super Conc,0.502,3,mL,3,mL,,
,,VASS_KASE_031,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,2684,15,1,<5,mature,sparse,vegetative,low,high,,,,,,,,15,,,,,,,,,1,,Pathfinder II,13.6,0.5,FL,0.5,FL,,
,,VASS_KASE_032,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,2749,24,1,<5,mature,trace,vegetative,medium,medium,,,,,,,76-100,24,,,,,,,,,1,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
,,VASS_KASE_033,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,226,225,1,<5,mature,trace,vegetative,low,high,,,,,,,76-100,226,,,,,,,,,1,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
,,VASS_KASE_034,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,358,302,5,<5,mature,trace,vegetative,medium,medium,,,,,,,76-100,302,,,,,,,,,5,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
,,VASS_KASE_035,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,1775,1785,1,<5,sapling,trace,vegetative,medium,medium,,,,,,,76-100,1786,,,,,,,,,1,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
,,VASS_KASE_036,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,1520,47,2,<5,mature,trace,vegetative,low,high,,,,,,,,47,,,,,,,,,2,,Pathfinder II,13.6,1,FL,1,FL,,
,,VASS_KASE_037,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,901,231,1,<5,sapling,trace,vegetative,medium,medium,,,,,,,76-100,231,,,,,,,,,1,,Pathfinder II,13.6,0.2,FL,0.2,FL,,
,,VASS_LAGA2_003,2022-07-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,11025,3096,,76-100,seedling,dense plants/clumps,vegetative,low,high,,,,,,,76-100,3097,,,,,100,,,,,,Vastlan,1.1,2.52,gal,6.44,FL,,
,,VASS_POAL7_001,2022-08-04T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,97427,20093,168,25-May,mature,dense plants/clumps,vegetative,medium,high,,,,,,,76-100,20094,,,,,,,,168,,31,Vastlan,27.36,277,mL,138.5,mL,,
_CYSC4_,VASS,VASS_SYPA12_001,2019-07-28T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,42,31,,mature,,vegetative,,,,,,,,,76-100,42,41.683,,,,,,,31,,,Pathfinder II,13.6,,,1,FL,,
_CYSC4_,VASS,VASS_SYPA12_001,2020-07-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,3296,11,<5,seedling,sparse,vegetative,medium,medium,,,,,,,76-100,3297,,,,,,,,,11,,Pathfinder II,13.6,0.3,FL,0.3,FL,,
SYPA12,VASS,VASS_SYPA12_001,2021-07-23T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,16553,112,30,25-May,sapling,sparse,vegetative,medium,medium,,,,,,,76-100,104,,,,,,,,,30,,Pathfinder II,0.136,0.7,FL,0.7,FL,,Same site location as VASS_KASE_004
_CYSC4_,VASS,VASS_SYPA12_002,2019-07-26T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,17652,145,25-May,mature,,immature fruit,,,,,,,,,26-50,17652,17651.84,,,,,,,145,,,Accord XRT II,25,40,mL,40,mL,,"Park at house on Rombout House Lane, park at the end of the road and follow GPS to coordinates."
_CYSC4_,VASS,VASS_SYPA12_002,2019-07-28T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,17652,271,25-May,mature,,immature fruit,,,,,,,,,26-50,17652,17651.84,8,,,,,,263,,,Pathfinder II,13.6,25,FL,25,FL,,
_CYSC4_,VASS,VASS_SYPA12_002,2020-07-19T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,mature,,,high,medium,,,,,,,,NA,,,,,,,,,,,,,,,,,,No plants found
,,VASS_SYPA12_002,2021-08-12T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,3,no plants 1st year,65340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYSC4_,VASS,VASS_SYPA12_003,2019-07-27T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,65879,4,<5,mature,,vegetative,,,,,,,,,76-100,65879,65878.66,,,,,,,4,,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
_CYSC4_,VASS,VASS_SYPA12_003,2020-07-19T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,medium,high,,,,,,,,,,,,,,,,,,,,,,,,,,No plants found
,,VASS_SYPA12_003,2021-08-12T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,3,no plants 1st year,15246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYSC4_,VASS,VASS_SYPA12_004,2019-07-27T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,10916,31,25-May,mature,,immature fruit,,,,,,,,,25-Oct,10916,10915.589,,,,,,,31,,,Pathfinder II,13.6,1,FL,1,FL,,Site along yellow trail.
,,VASS_SYPA12_004,2021-08-12T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,27007,11325,95,<5,sapling,sparse,vegetative,low,high,,,,,,,76-100,10426,,7,,,,,,88,,,Roundup Weed and Grass Killer Super Conc,0.502,13,mL,13,mL,,
_CYSC4_,VASS,VASS_SYPA12_005,2020-07-19T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,2,completely treated,,21780,2,<5,sapling,trace,vegetative,high,medium,,,,,,,76-100,21780,,,,,,,,2,,,Accord XRT II,25,1,mL,0.5,mL,,
_CYSC4_,VASS,VASS_SYPA12_006,2020-07-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,10210,1489,26-50,mature,dense plants/clumps,vegetative,low,high,,,,,,,76-100,10210,,,,,,,,,1489,,Pathfinder II,13.6,54.7,FL,54.7,FL,,
SYPA12,VASS,VASS_SYPA12_006,2021-07-23T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,14810,7548,50,<5,sapling,sparse,vegetative,medium,medium,,,,,,,76-100,7202,,8,,,,4,,,38,,Pathfinder II,0.136,1.9,FL,1.9,FL,,Same site location as VASS_KASE_003; Cut only performed due to proximity to stream and Edith Roberts garden
,,VASS_SYPA12_006,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,29669,8678,134,<5,mature,dense plants/clumps,vegetative,low,high,,,,,,,76-100,8679,,,,,,,,,134,,Pathfinder II,13.6,14.5,FL,14.5,FL,,
_CYSC4_,VASS,VASS_SYPA12_007,2020-07-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,8833,4,<5,sapling,trace,vegetative,medium,high,,,,,,,76-100,8833,,,,,,,,,3,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
SYPA12,VASS,VASS_SYPA12_007,2021-07-25T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,3,no plants 1st year,23522,,,,,,,medium,medium,,,,,,,,,,,,,,,,,,,,,,,,,,Same site location as VASS_KASE_018
_CYSC4_,VASS,VASS_SYPA12_008,2020-07-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,3586,2,<5,seedling,trace,vegetative,medium,high,,,,,,,76-100,3586,,,,,,,,,2,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
SYPA12,VASS,VASS_SYPA12_008,2021-07-23T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,4227,651,8,<5,seedling,trace,vegetative,low,high,,,,,,,76-100,613,,,,,,,,,8,,Pathfinder II,0.136,0.5,FL,0.5,FL,,Same site location as VASS_KASE_002
,,VASS_SYPA12_008,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,8984,57,2,<5,sapling,sparse,vegetative,medium,medium,,,,,,,76-100,58,,,,,,,,,2,,Pathfinder II,13.6,1,FL,1,FL,,
_CYSC4_,VASS,VASS_SYPA12_009,2020-07-20T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,2,completely treated,,10890,42,<5,sapling,sparse,vegetative,medium,high,,,,,,,76-100,10890,,,,,,,,,42,,Pathfinder II,13.6,3.5,FL,3.5,FL,,
,,VASS_SYPA12_009,2021-08-12T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,28314,28314,123,<5,sapling,sparse,vegetative,low,high,,,,,,,76-100,28314,,30,,,,,,93,,,Roundup Weed and Grass Killer Super Conc,0.502,50,mL,50,mL,,Same site location as KASE_010; many sapphireberry regrown from stumps from previous treatments.
SYPA12,VASS,VASS_SYPA12_010,2021-07-23T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,1812,72,3,<5,sapling,trace,vegetative,medium,medium,,,,,,,76-100,61,,,,,,,,,3,,Pathfinder II,0.136,0.1,FL,0.1,FL,,Same site location as VASS_KASE_014
SYPA12,VASS,VASS_SYPA12_011,2021-07-23T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,1875,5,2,<5,sapling,trace,vegetative,medium,medium,,,,,,,76-100,5,,,,,,,,,2,,Pathfinder II,0.136,0.3,FL,0.3,FL,,Same site location as VASS_KASE_020
SYPA12,VASS,VASS_SYPA12_012,2021-07-23T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,10259,1115,1,<5,sapling,trace,vegetative,medium,medium,,,,,,,76-100,992,,,,,,,,,1,,Pathfinder II,0.136,0.2,FL,0.2,FL,,Same site location as VASS_KASE_021
SYPA12,VASS,VASS_SYPA12_013,2021-07-23T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,29185,14374,18,<5,mature,sparse,immature fruit,medium,medium,,,,,,,76-100,13068,,,,,,,,18,,,Pathfinder II,0.136,1.1,FL,1.1,FL,,Same site location as VASS_KASE_001
SYPA12,VASS,VASS_SYPA12_014,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,16117,12196,48,25-May,sapling,sparse,vegetative,low,high,,,,,,,76-100,11761,,,,,,,,,48,,Pathfinder II,0.136,7,FL,7,FL,,Same site location as VASS_KASE_006
,,VASS_SYPA12_014,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,13388,9487,16,<5,sapling,sparse,vegetative,low,high,,,,,,,76-100,9488,,,,,,,,,16,,Pathfinder II,13.6,5.5,FL,5.5,FL,,
SYPA12,VASS,VASS_SYPA12_015,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,2486,217,2,<5,sapling,trace,vegetative,low,high,,,,,,,76-100,171,,,,,,,,,2,,Pathfinder II,0.136,0.2,FL,0.2,FL,,Same site location as VASS_KASE_024
SYPA12,VASS,VASS_SYPA12_016,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,2405,1346,6,<5,sapling,trace,vegetative,low,high,,,,,,,76-100,1136,,,,,,,,,6,,Pathfinder II,0.136,0.9,FL,0.9,FL,,Same site location as VASS_KASE_005
SYPA12,VASS,VASS_SYPA12_017,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,10830,9888,55,25-May,sapling,dense plants/clumps,vegetative,low,high,,,,,,,76-100,9188,,,,,,,,,55,,Pathfinder II,0.136,4,FL,4,FL,,Same site location as VASS_KASE_026
SYPA12,VASS,VASS_SYPA12_018,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,560,26,2,<5,sapling,trace,vegetative,low,medium,,,,,,,76-100,21,,2,,,,,,,,,,,,,,,,Same site location as VASS_KASE_009
SYPA12,VASS,VASS_SYPA12_019,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,13504,12632,28,25-May,mature,dense plants/clumps,immature fruit,medium,medium,,,,,,80,76-100,11761,,,,,,,,,28,,Pathfinder II,0.136,5,FL,5,oz,,Same site location as VASS_KASE_013
,,VASS_SYPA12_019,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,2715,83,2,<5,mature,trace,vegetative,medium,medium,,,,,,,76-100,83,,,,,,,,,2,,Pathfinder II,13.6,0.5,FL,0.5,FL,,
SYPA12,VASS,VASS_SYPA12_020,2021-07-24T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,6927,213,7,<5,sapling,trace,vegetative,low,high,,,,,,,76-100,155,,2,,,,,,,5,,Pathfinder II,0.136,0.2,FL,0.2,oz,,
,,VASS_SYPA12_020,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,901,231,1,<5,sapling,trace,vegetative,medium,medium,,,,,,,76-100,231,,,,,,,,,1,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
SYPA12,VASS,VASS_SYPA12_021,2021-07-25T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,13068,11325,2,<5,mature,trace,vegetative,medium,high,,,,,,,76-100,9724,,,,,,,,,2,,Pathfinder II,0.136,0.1,FL,0.1,FL,,Same site location as VASS_KASE_028
SYPA12,VASS,VASS_SYPA12_022,2021-07-25T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,22651,6281,4,<5,sapling,trace,vegetative,medium,medium,,,,,,,76-100,5382,,,,,,,,,4,,Pathfinder II,0.136,0.25,FL,0.25,FL,,Same site location as VASS_KASE_019
,,VASS_SYPA12_023,2021-08-12T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,35719,9800,18,<5,mature,sparse,immature fruit,medium,medium,,,,,,,,9566,,,,,,,,18,,,Roundup Weed and Grass Killer Super Conc,0.502,10,mL,10,mL,,Mostly saplings with 1 mature plant
,,VASS_SYPA12_024,2022-07-16T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,71928,30222,380,26-50,mature,dense plants/clumps,vegetative,low,high,,,,,,,76-100,30222,,,,,,,,3,234,,Pathfinder II,13.6,22,FL,22,FL,,
,,VASS_SYPA12_025,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,6129,809,3,<5,sapling,sparse,vegetative,low,high,,,,,,,76-100,809,,,,,,,,,3,,Pathfinder II,13.6,0.5,FL,0.5,FL,,
,,VASS_SYPA12_027,2022-07-15T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,16601,4592,8,<5,seedling,sparse,vegetative,medium,high,,,,,,,76-100,4592,,,,,,,,5,3,,Pathfinder II,13.6,1,FL,1,FL,,
_CYSC4_,VASS,VASS_VIDI80_001,2019-07-27T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,10916,177,25-May,mature,,mature fruit,,,,,,,,,25-Oct,10916,10915.6,,,,,,,,177,,Pathfinder II,13.6,16.5,FL,16.5,FL,,
_CYSC4_,VASS,VASS_VIDI80_001,2020-07-18T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,1,partially treated,,49222,136,26-50,mature,dense plants/clumps,immature fruit,medium,medium,,,,4,NE,88,76-100,43560,,35,,,,,,101,,,Accord XRT II,25,30,mL,15,mL,,
_CYSC4_,VASS,VASS_VIDI80_001,2020-07-18T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,1,partially treated,,49222,635,26-50,mature,dense plants/clumps,immature fruit,medium,medium,,,,4,NE,88,76-100,43560,,,,,,,,,635,,Pathfinder II,13.6,102,FL,102,FL,,
_CYSC4_,VASS,VASS_VIDI80_002,2019-07-27T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,1,partially treated,,42693,564,<5,mature,,immature fruit,,,,,,,,,26-50,42693,42693.113,495,,,,,,69,,,Pathfinder II,13.6,0.1,FL,0.1,FL,,
_CYSC4_,VASS,VASS_VIDI80_002,2020-07-20T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,2,completely treated,,74487,316,26-50,mature,dense plants/clumps,immature fruit,low,high,,,,,,,76-100,74487,,,,,,,,,316,,Pathfinder II,13.6,26.5,FL,26.5,FL,,
,,VASS_VIDI80_002,2022-07-16T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,71928,30222,179,26-50,mature,dense plants/clumps,vegetative,low,high,,,,,,,76-100,30222,,,,,,,,,179,,Pathfinder II,13.6,13,FL,13,FL,,
_CYSC4_,VASS,VASS_VIDI80_003,2020-07-19T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,2,completely treated,,21780,6,<5,sapling,sparse,vegetative,high,medium,,,,,,,76-100,21780,,,,,,,,6,,,Accord XRT II,25,1,mL,0.5,mL,,
_CYSC4_,VASS,VASS_VISI_001,2019-07-26T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,46,8,<5,mature,,mature fruit,,,,,,,,,76-100,46,46.332,,,,,,,8,,,Pathfinder II,13.6,0.5,FL,0.5,FL,,"Up road from farm, park on the shoulder of road. Plants are visible behind house."
_CYSC4_,VASS,VASS_VISI_001,2020-07-19T04:00:00Z,Devyani Mishra,New York - New Jersey Trail Conference,2,completely treated,,21780,1,<5,seedling,trace,vegetative,,,,,,,,,76-100,21780,,,,,,,,1,,,Accord XRT II,25,1,mL,0.5,mL,,
_CYSC4_,VASS,VASS_VISI_002,2019-07-28T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,2,2,<5,mature,,vegetative,,,,,,,,,76-100,2,2,,,,,,,2,,,Pathfinder II,13.6,0.5,FL,0.5,FL,,Park at old farmhouse and bushwahck to coordinates.
_AREL8_,WAGW,WAGW_BRSY_001,2018-05-07T04:00:00Z,"Alex Perri, Michael Young",New York - New Jersey Trail Conference,0,untreated,,200,10,<5,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,WAGW,WAGW_BRSY_002,2018-05-07T04:00:00Z,"Alex Perri, Michael Young",New York - New Jersey Trail Conference,0,untreated,,20,10,25-May,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,WAGW,WAGW_BRSY_003,2018-05-07T04:00:00Z,"Alex Perri, Michael Young",New York - New Jersey Trail Conference,0,untreated,,4000,50,25-May,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,WAGW,WAGW_BRSY_004,2018-05-07T04:00:00Z,"Alex Perri, Michael Young",New York - New Jersey Trail Conference,0,untreated,,200,10,25-May,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,WARD,WARD_ARIT_001,2017-11-09T05:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,,25-May,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,WARD,WARD_ARIT_002,2017-11-03T04:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,4,25-May,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora-WardsIsland-ItalianArum-SusanHewitt-20171109 (2),
_AREL8_,WARD,WARD_ARIT_003,2017-11-03T04:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,1,<5,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora-WardsIsland-ItalianArum-SusanHewitt-20171103,
_AREL8_,WARD,WARD_ARIT_004,2017-11-03T04:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora-WardsIsland-ItalianArum-SusanHewitt-20171103 (5),
_AREL8_,WARD,WARD_ARIT_005,2017-11-03T04:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,3,<5,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora-WardsIsland-ItalianArum-SusanHewitt-20171103 (7),
_AREL8_,WARD,WARD_ARIT_006,2017-11-09T05:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora-WardsIsland-ItalianArum-SusanHewitt-20171109,
_AREL8_,WARD,WARD_ARIT_007,2017-11-03T04:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,,51-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora-WardsIsland-ItalianArum-SusanHewitt-20171103 (8),
_AREL8_,WARD,WARD_ARIT_008,2017-11-03T04:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,,25-May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora-WardsIsland-ItalianArum-SusanHewitt-20171103 (10),
_AREL8_,WAVE,WAVE_ARIT_001,2017-11-01T04:00:00Z,Daniel Atha,New York Botanical Garden,0,untreated,,,,,adult non-reproducing,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora-WardsIsland-ItalianArum-SusanHewitt-20171103 (11),
_VISI_,WAYW,WAYW_AREL8_001,2014-08-15T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,20,57,,mature,,flower,,,,,,,,,76-100,20,,,,,,,,,57,,Pathfinder II,13.6,5,FL,5,FL,,
_MISI_,WAYW,WAYW_AREL8_001,2015-08-15T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,2,completely treated,,15,5,,,,,,,,,,,,,,15,,,,,,,,,5,,Pathfinder II,13.6,,,,,,
_ACAR10_,WAYW,WAYW_AREL8_001,2016-05-27T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,3,no plants 1st year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_VISI_,WAYW,WAYW_AREL8_001,2017-08-05T04:00:00Z,,,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ELAN_,WAYW,WAYW_AREL8_002,2014-08-15T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,30,16,,,,,,,,,,,,,76-100,30,,,,,,,,,16,,Pathfinder II,13.6,1.5,FL,1.5,FL,,
_MISI_,WAYW,WAYW_AREL8_002,2015-08-14T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,2,completely treated,,3,3,,,,,,,,,,,,,76-100,3,,,,,,,,,3,,Pathfinder II,13.6,,FL,,FL,,
_ACAR10_,WAYW,WAYW_AREL8_002,2016-05-27T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,3,no plants 1st year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_VISI_,WAYW,WAYW_AREL8_002,2017-08-05T04:00:00Z,,,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_VISI_,WAYW,WAYW_AREL8_003,2014-08-16T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,9,10,,,,,,,,,,,,,76-100,9,,,,,,,,,10,,Pathfinder II,13.6,0.75,FL,0.75,FL,,
_MISI_,WAYW,WAYW_AREL8_003,2015-08-14T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,2,completely treated,,1,1,,,,,,,,,,,,,76-100,1,,,,,,,,,1,,Pathfinder II,13.6,,FL,,FL,,
_ACAR10_,WAYW,WAYW_AREL8_003,2016-05-27T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,3,no plants 1st year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
